ticker,score,momentum,volatility,trend,price,asof_date
AA,,,0.0,DN,,2025-12-01
AAPL,,,0.06887477918387515,DN,,2025-12-01
ABBV,,,0.0,DN,,2025-12-01
ADYEY,,,0.0,DN,,2025-12-01
AEP,,,0.0,DN,,2025-12-01
ALB,,,0.0,DN,,2025-12-01
AMT,,,0.0,DN,,2025-12-01
AMZN,,,0.0,DN,,2025-12-01
ARM,,,0.0,DN,,2025-12-01
ASML,,,0.0,DN,,2025-12-01
AVGO,,,0.0,DN,,2025-12-01
AZN,,,0.0,DN,,2025-12-01
BA,,,0.0,DN,,2025-12-01
BAC,,,0.0,DN,,2025-12-01
BLK,,,0.0,DN,,2025-12-01
CAT,,,0.0,DN,,2025-12-01
CF,,,0.0,DN,,2025-12-01
CHTR,,,0.0,DN,,2025-12-01
CI,,,0.0,DN,,2025-12-01
CL,,,0.0,DN,,2025-12-01
CLF,,,0.0,DN,,2025-12-01
CMCSA,,,0.0,DN,,2025-12-01
CME,,,0.0,DN,,2025-12-01
COP,,,0.0,DN,,2025-12-01
COST,,,0.0,DN,,2025-12-01
CVS,,,0.0,DN,,2025-12-01
CVX,,,0.0,DN,,2025-12-01
DIS,,,0.0,DN,,2025-12-01
DUK,,,0.0,DN,,2025-12-01
EOG,,,0.017339208558150406,DN,,2025-12-01
EVRG,,,0.008883499914199147,DN,,2025-12-01
EXC,,,0.06872626944144504,DN,,2025-12-01
FCX,,,0.046601007936136266,DN,,2025-12-01
FOX,,,0.022578024845810528,DN,,2025-12-01
FOXA,,,0.15049712185931352,DN,,2025-12-01
GD,,,0.17219943722185355,DN,,2025-12-01
GE,,,0.03482102039487437,DN,,2025-12-01
GEVO,,,0.20752351505388902,DN,,2025-12-01
GOOG,,,0.0,DN,,2025-12-01
GOOGL,,,0.07354866272741588,DN,,2025-12-01
GS,,,0.027818226475323,DN,,2025-12-01
HAL,,,0.07521666997686888,DN,,2025-12-01
HCA,,,0.06379789188375165,DN,,2025-12-01
HD,,,0.14575830680018295,DN,,2025-12-01
HON,,,0.0,DN,,2025-12-01
ICE,,,0.0,DN,,2025-12-01
JNJ,,,0.0,DN,,2025-12-01
JPM,,,0.0,DN,,2025-12-01
KMB,,,0.0,DN,,2025-12-01
KO,,,0.0,DN,,2025-12-01
LLY,,,0.0,DN,,2025-12-01
LMT,,,0.0,DN,,2025-12-01
LVS,,,0.0,DN,,2025-12-01
MAR,,,0.0,DN,,2025-12-01
MCD,,,0.0,DN,,2025-12-01
META,,,0.0,DN,,2025-12-01
MGM,,,0.0,DN,,2025-12-01
MMM,,,0.0,DN,,2025-12-01
MO,,,0.0,DN,,2025-12-01
MPC,,,0.0,DN,,2025-12-01
MRK,,,0.0,DN,,2025-12-01
MS,,,0.0,DN,,2025-12-01
MSFT,,,0.0,DN,,2025-12-01
MUR,,,0.0,DN,,2025-12-01
NEE,,,0.0,DN,,2025-12-01
NEM,,,0.0,DN,,2025-12-01
NKE,,,0.0,DN,,2025-12-01
NOC,,,0.0,DN,,2025-12-01
NVDA,,,0.0,DN,,2025-12-01
OXY,,,0.0,DN,,2025-12-01
PEG,,,0.0,DN,,2025-12-01
PEP,,,0.0,DN,,2025-12-01
PFE,,,0.0,DN,,2025-12-01
PG,,,0.0,DN,,2025-12-01
PM,,,0.0,DN,,2025-12-01
PPL,,,0.0,DN,,2025-12-01
PSX,,,0.0,DN,,2025-12-01
RCL,,,0.0,DN,,2025-12-01
REGN,,,0.0,DN,,2025-12-01
RTX,,,0.0,DN,,2025-12-01
SCCO,,,0.0,DN,,2025-12-01
SCHW,,,0.0,DN,,2025-12-01
SLB,,,0.0,DN,,2025-12-01
SO,,,0.0,DN,,2025-12-01
SPGI,,,0.11317038612758856,DN,,2025-12-01
T,,,0.030375330824592973,DN,,2025-12-01
TJX,,,0.028800813470621967,DN,,2025-12-01
TSLA,,,0.05237795432027273,DN,,2025-12-01
ULTA,,,0.0,DN,,2025-12-01
UNH,,,0.0,DN,,2025-12-01
VRTX,,,0.0,DN,,2025-12-01
VZ,,,0.0,DN,,2025-12-01
WEC,,,0.0,DN,,2025-12-01
WFC,,,0.0,DN,,2025-12-01
WMT,,,0.0,DN,,2025-12-01
XOM,,,0.02398493915166472,DN,116.66000366210938,2025-12-01
AA,,,0.0,DN,,2025-12-02
AAPL,,,0.015611935317772125,DN,,2025-12-02
ABBV,,,0.0,DN,,2025-12-02
ADYEY,,,0.0,DN,,2025-12-02
AEP,,,0.0,DN,,2025-12-02
ALB,,,0.0,DN,,2025-12-02
AMT,,,0.0,DN,,2025-12-02
AMZN,,,0.0,DN,,2025-12-02
ARM,,,0.0,DN,,2025-12-02
ASML,,,0.0,DN,,2025-12-02
AVGO,,,0.0,DN,,2025-12-02
AZN,,,0.05072177369296828,DN,,2025-12-02
BA,,,0.005447513900751431,DN,,2025-12-02
BAC,,,0.0,DN,,2025-12-02
BLK,,,0.0,DN,,2025-12-02
CAT,,,0.0,DN,,2025-12-02
CF,,,0.0,DN,,2025-12-02
CHTR,,,0.0,DN,,2025-12-02
CI,,,0.0,DN,,2025-12-02
CL,,,0.0,DN,,2025-12-02
CLF,,,0.0,DN,,2025-12-02
CMCSA,,,0.0,DN,,2025-12-02
CME,,,0.0,DN,,2025-12-02
COP,,,0.0,DN,,2025-12-02
COST,,,0.0,DN,,2025-12-02
CVS,,,0.0,DN,,2025-12-02
CVX,,,0.0,DN,,2025-12-02
DIS,,,0.0,DN,,2025-12-02
DUK,,,0.0,DN,,2025-12-02
EOG,,,0.0,DN,,2025-12-02
EVRG,,,0.0,DN,,2025-12-02
EXC,,,0.0,DN,,2025-12-02
FCX,,,0.0,DN,,2025-12-02
FOX,,,0.0,DN,,2025-12-02
FOXA,,,0.0,DN,,2025-12-02
GD,,,0.0,DN,,2025-12-02
GE,,,0.0,DN,,2025-12-02
GEVO,,,0.05357977607775514,DN,,2025-12-02
GOOG,,,0.0,DN,,2025-12-02
GOOGL,,,0.029077865921964773,DN,,2025-12-02
GS,,,0.04844233200073939,DN,,2025-12-02
HAL,,,0.049754453440258854,DN,,2025-12-02
HCA,,,0.09949292258051938,DN,,2025-12-02
HD,,,0.007513423222481352,DN,,2025-12-02
HON,,,0.0300604673875606,DN,,2025-12-02
ICE,,,0.07602728133031994,DN,,2025-12-02
JNJ,,,0.005446452650865478,DN,,2025-12-02
JPM,,,0.018141655344981664,DN,,2025-12-02
KMB,,,0.047993945836202916,DN,,2025-12-02
KO,,,0.007906635565111626,DN,,2025-12-02
LLY,,,0.0,DN,,2025-12-02
LMT,,,0.0,DN,,2025-12-02
LVS,,,0.0,DN,,2025-12-02
MAR,,,0.0,DN,,2025-12-02
MCD,,,0.0,DN,,2025-12-02
META,,,0.0,DN,,2025-12-02
MGM,,,0.0,DN,,2025-12-02
MMM,,,0.0,DN,,2025-12-02
MO,,,0.0,DN,,2025-12-02
MPC,,,0.0,DN,,2025-12-02
MRK,,,0.0,DN,,2025-12-02
MS,,,0.0,DN,,2025-12-02
MSFT,,,0.0,DN,,2025-12-02
MUR,,,0.0,DN,,2025-12-02
NEE,,,0.0,DN,,2025-12-02
NEM,,,0.0,DN,,2025-12-02
NKE,,,0.0,DN,,2025-12-02
NOC,,,0.0,DN,,2025-12-02
NVDA,,,0.0,DN,,2025-12-02
OXY,,,0.0,DN,,2025-12-02
PEG,,,0.0,DN,,2025-12-02
PEP,,,0.0,DN,,2025-12-02
PFE,,,0.0,DN,,2025-12-02
PG,,,0.0,DN,,2025-12-02
PM,,,0.0,DN,,2025-12-02
PPL,,,0.0,DN,,2025-12-02
PSX,,,0.0,DN,,2025-12-02
RCL,,,0.0,DN,,2025-12-02
REGN,,,0.04832323007604656,DN,,2025-12-02
RTX,,,0.0,DN,,2025-12-02
SCCO,,,0.0,DN,,2025-12-02
SCHW,,,0.0,DN,,2025-12-02
SLB,,,0.0,DN,,2025-12-02
SO,,,0.0,DN,,2025-12-02
SPGI,,,0.0,DN,,2025-12-02
T,,,0.0,DN,,2025-12-02
TJX,,,0.03348500392420957,DN,,2025-12-02
TSLA,,,0.012241103001492783,DN,,2025-12-02
ULTA,,,0.0,DN,,2025-12-02
UNH,,,0.0,DN,,2025-12-02
VRTX,,,0.0,DN,,2025-12-02
VZ,,,0.0,DN,,2025-12-02
WEC,,,0.0,DN,,2025-12-02
WFC,,,0.056841838931558954,DN,,2025-12-02
WMT,,,0.0,DN,,2025-12-02
XOM,,,0.013559499228277747,DN,115.36499786376953,2025-12-02
AA,,,0.0,DN,,2025-12-03
AAPL,,,0.0,DN,,2025-12-03
ABBV,,,0.0,DN,,2025-12-03
ADYEY,,,0.0,DN,,2025-12-03
AEP,,,0.0,DN,,2025-12-03
ALB,,,0.0,DN,,2025-12-03
AMT,,,0.0,DN,,2025-12-03
AMZN,,,0.0,DN,,2025-12-03
ARM,,,0.0,DN,,2025-12-03
ASML,,,0.0,DN,,2025-12-03
AVGO,,,0.0,DN,,2025-12-03
AZN,,,0.0,DN,,2025-12-03
BA,,,0.0,DN,,2025-12-03
BAC,,,0.0,DN,,2025-12-03
BLK,,,0.0,DN,,2025-12-03
CAT,,,0.0,DN,,2025-12-03
CF,,,0.0,DN,,2025-12-03
CHTR,,,0.0,DN,,2025-12-03
CI,,,0.0,DN,,2025-12-03
CL,,,0.0,DN,,2025-12-03
CLF,,,0.0,DN,,2025-12-03
CMCSA,,,0.0,DN,,2025-12-03
CME,,,0.040264201778761805,DN,,2025-12-03
COP,,,0.0,DN,,2025-12-03
COST,,,0.0,DN,,2025-12-03
CVS,,,0.0,DN,,2025-12-03
CVX,,,0.0,DN,,2025-12-03
DIS,,,0.004229460149639513,DN,,2025-12-03
DUK,,,0.06673209416376953,DN,,2025-12-03
EOG,,,0.05999554351045579,DN,,2025-12-03
EVRG,,,0.036061589253856954,DN,,2025-12-03
EXC,,,0.010034189689679484,DN,,2025-12-03
FCX,,,0.09999033802556788,DN,,2025-12-03
FOX,,,0.060119399310017155,DN,,2025-12-03
FOXA,,,0.01008863165964594,DN,,2025-12-03
GD,,,0.0,DN,,2025-12-03
GE,,,0.0,DN,,2025-12-03
GEVO,,,0.0,DN,,2025-12-03
GOOG,,,0.0,DN,,2025-12-03
GOOGL,,,0.0,DN,,2025-12-03
GS,,,0.0,DN,,2025-12-03
HAL,,,0.0,DN,,2025-12-03
HCA,,,0.0,DN,,2025-12-03
HD,,,0.0,DN,,2025-12-03
HON,,,0.0,DN,,2025-12-03
ICE,,,0.0,DN,,2025-12-03
JNJ,,,0.0,DN,,2025-12-03
JPM,,,0.0,DN,,2025-12-03
KMB,,,0.0,DN,,2025-12-03
KO,,,0.0,DN,,2025-12-03
LLY,,,0.0,DN,,2025-12-03
LMT,,,0.0,DN,,2025-12-03
LVS,,,0.0,DN,,2025-12-03
MAR,,,0.0,DN,,2025-12-03
MCD,,,0.0,DN,,2025-12-03
META,,,0.0,DN,,2025-12-03
MGM,,,0.0,DN,,2025-12-03
MMM,,,0.0,DN,,2025-12-03
MO,,,0.0,DN,,2025-12-03
MPC,,,0.0,DN,,2025-12-03
MRK,,,0.11633077332556883,DN,,2025-12-03
MS,,,0.02057857263714813,DN,,2025-12-03
MSFT,,,0.1478571868884384,DN,,2025-12-03
MUR,,,0.06121565298003636,DN,,2025-12-03
NEE,,,0.028908602569104574,DN,,2025-12-03
NEM,,,0.11287679591857394,DN,,2025-12-03
NKE,,,0.09831136592737975,DN,,2025-12-03
NOC,,,0.006466691502288633,DN,,2025-12-03
NVDA,,,0.012428047942448641,DN,,2025-12-03
OXY,,,0.0,DN,,2025-12-03
PEG,,,0.0,DN,,2025-12-03
PEP,,,0.0,DN,,2025-12-03
PFE,,,0.0,DN,,2025-12-03
PG,,,0.0,DN,,2025-12-03
PM,,,0.0,DN,,2025-12-03
PPL,,,0.0,DN,,2025-12-03
PSX,,,0.0,DN,,2025-12-03
RCL,,,0.0,DN,,2025-12-03
REGN,,,0.0,DN,,2025-12-03
RTX,,,0.0,DN,,2025-12-03
SCCO,,,0.0,DN,,2025-12-03
SCHW,,,0.0,DN,,2025-12-03
SLB,,,0.0,DN,,2025-12-03
SO,,,0.0,DN,,2025-12-03
SPGI,,,0.0,DN,,2025-12-03
T,,,0.0,DN,,2025-12-03
TJX,,,0.0,DN,,2025-12-03
TSLA,,,0.0,DN,,2025-12-03
ULTA,,,0.0,DN,,2025-12-03
UNH,,,0.0,DN,,2025-12-03
VRTX,,,0.0,DN,,2025-12-03
VZ,,,0.0,DN,,2025-12-03
WEC,,,0.0,DN,,2025-12-03
WFC,,,0.0,DN,,2025-12-03
WMT,,,0.039007962375746115,DN,,2025-12-03
XOM,,,0.004743751559635602,DN,117.82499694824219,2025-12-03
AA,,,0.0,DN,,2025-12-04
AAPL,,,0.0,DN,,2025-12-04
ABBV,,,0.0,DN,,2025-12-04
ADYEY,,,0.0,DN,,2025-12-04
AEP,,,0.02275369271175641,DN,,2025-12-04
ALB,,,0.0,DN,,2025-12-04
AMT,,,0.04761651803205136,DN,,2025-12-04
AMZN,,,0.0,DN,,2025-12-04
ARM,,,0.0,DN,,2025-12-04
ASML,,,0.0,DN,,2025-12-04
AVGO,,,0.0,DN,,2025-12-04
AZN,,,0.0,DN,,2025-12-04
BA,,,0.0,DN,,2025-12-04
BAC,,,0.0,DN,,2025-12-04
BLK,,,0.0,DN,,2025-12-04
CAT,,,0.0,DN,,2025-12-04
CF,,,0.0,DN,,2025-12-04
CHTR,,,0.0,DN,,2025-12-04
CI,,,0.0,DN,,2025-12-04
CL,,,0.0,DN,,2025-12-04
CLF,,,0.0,DN,,2025-12-04
CMCSA,,,0.0,DN,,2025-12-04
CME,,,0.031878890761234215,DN,,2025-12-04
COP,,,0.06119341054217827,DN,,2025-12-04
COST,,,0.04123283886480464,DN,,2025-12-04
CVS,,,0.15249152025811982,DN,,2025-12-04
CVX,,,0.06628178526573235,DN,,2025-12-04
DIS,,,0.012704414908919125,DN,,2025-12-04
DUK,,,0.002842464010695811,DN,,2025-12-04
EOG,,,0.0,DN,,2025-12-04
EVRG,,,0.0,DN,,2025-12-04
EXC,,,0.0,DN,,2025-12-04
FCX,,,0.0,DN,,2025-12-04
FOX,,,0.0,DN,,2025-12-04
FOXA,,,0.0,DN,,2025-12-04
GD,,,0.0,DN,,2025-12-04
GE,,,0.0,DN,,2025-12-04
GEVO,,,0.0,DN,,2025-12-04
GOOG,,,0.0,DN,,2025-12-04
GOOGL,,,0.0,DN,,2025-12-04
GS,,,0.0,DN,,2025-12-04
HAL,,,0.0,DN,,2025-12-04
HCA,,,0.0,DN,,2025-12-04
HD,,,0.0,DN,,2025-12-04
HON,,,0.0,DN,,2025-12-04
ICE,,,0.0,DN,,2025-12-04
JNJ,,,0.0,DN,,2025-12-04
JPM,,,0.0,DN,,2025-12-04
KMB,,,0.0,DN,,2025-12-04
KO,,,0.0380238486615418,DN,,2025-12-04
LLY,,,0.0,DN,,2025-12-04
LMT,,,0.0,DN,,2025-12-04
LVS,,,0.0,DN,,2025-12-04
MAR,,,0.0,DN,,2025-12-04
MCD,,,0.0,DN,,2025-12-04
META,,,0.0,DN,,2025-12-04
MGM,,,0.0,DN,,2025-12-04
MMM,,,0.0,DN,,2025-12-04
MO,,,0.0,DN,,2025-12-04
MPC,,,0.0,DN,,2025-12-04
MRK,,,0.0,DN,,2025-12-04
MS,,,0.0,DN,,2025-12-04
MSFT,,,0.0,DN,,2025-12-04
MUR,,,0.0,DN,,2025-12-04
NEE,,,0.0,DN,,2025-12-04
NEM,,,0.10028714860167874,DN,,2025-12-04
NKE,,,0.0,DN,,2025-12-04
NOC,,,0.0,DN,,2025-12-04
NVDA,,,0.0,DN,,2025-12-04
OXY,,,0.0,DN,,2025-12-04
PEG,,,0.0,DN,,2025-12-04
PEP,,,0.027431560465536756,DN,,2025-12-04
PFE,,,0.05233582339105707,DN,,2025-12-04
PG,,,0.021513859107984888,DN,,2025-12-04
PM,,,0.02637007370422837,DN,,2025-12-04
PPL,,,0.0,DN,,2025-12-04
PSX,,,0.06997475464154078,DN,,2025-12-04
RCL,,,0.03917409259427479,DN,,2025-12-04
REGN,,,0.0,DN,,2025-12-04
RTX,,,0.0,DN,,2025-12-04
SCCO,,,0.0,DN,,2025-12-04
SCHW,,,0.0,DN,,2025-12-04
SLB,,,0.0,DN,,2025-12-04
SO,,,0.0,DN,,2025-12-04
SPGI,,,0.0,DN,,2025-12-04
T,,,0.0,DN,,2025-12-04
TJX,,,0.0,DN,,2025-12-04
TSLA,,,0.0,DN,,2025-12-04
ULTA,,,0.0,DN,,2025-12-04
UNH,,,0.0,DN,,2025-12-04
VRTX,,,0.0,DN,,2025-12-04
VZ,,,0.0,DN,,2025-12-04
WEC,,,0.0,DN,,2025-12-04
WFC,,,0.0,DN,,2025-12-04
WMT,,,0.02631593121970725,DN,,2025-12-04
XOM,,,0.031541206948631835,DN,117.13999938964844,2025-12-04
AA,,,0.0,DN,,2025-12-05
AAPL,,,0.0,DN,,2025-12-05
ABBV,,,0.0,DN,,2025-12-05
ADYEY,,,0.0,DN,,2025-12-05
AEP,,,0.0,DN,,2025-12-05
ALB,,,0.0,DN,,2025-12-05
AMT,,,0.0,DN,,2025-12-05
AMZN,,,0.0,DN,,2025-12-05
ARM,,,0.0,DN,,2025-12-05
ASML,,,0.02113048332542205,DN,,2025-12-05
AVGO,,,0.020937747971919187,DN,,2025-12-05
AZN,,,0.0,DN,,2025-12-05
BA,,,0.0,DN,,2025-12-05
BAC,,,0.0,DN,,2025-12-05
BLK,,,0.0,DN,,2025-12-05
CAT,,,0.0,DN,,2025-12-05
CF,,,0.0,DN,,2025-12-05
CHTR,,,0.0,DN,,2025-12-05
CI,,,0.0,DN,,2025-12-05
CL,,,0.01720090815573526,DN,,2025-12-05
CLF,,,0.0,DN,,2025-12-05
CMCSA,,,0.0,DN,,2025-12-05
CME,,,0.0,DN,,2025-12-05
COP,,,0.0,DN,,2025-12-05
COST,,,0.02783126084153898,DN,,2025-12-05
CVS,,,0.0,DN,,2025-12-05
CVX,,,0.0,DN,,2025-12-05
DIS,,,0.0,DN,,2025-12-05
DUK,,,0.12120798355139631,DN,,2025-12-05
EOG,,,0.0,DN,,2025-12-05
EVRG,,,0.0,DN,,2025-12-05
EXC,,,0.0,DN,,2025-12-05
FCX,,,0.07891707123153031,DN,,2025-12-05
FOX,,,0.0,DN,,2025-12-05
FOXA,,,0.0,DN,,2025-12-05
GD,,,0.0,DN,,2025-12-05
GE,,,0.0,DN,,2025-12-05
GEVO,,,0.0,DN,,2025-12-05
GOOG,,,0.041038725635045306,DN,,2025-12-05
GOOGL,,,0.03764953262285226,DN,,2025-12-05
GS,,,0.0,DN,,2025-12-05
HAL,,,0.0,DN,,2025-12-05
HCA,,,0.0,DN,,2025-12-05
HD,,,0.0,DN,,2025-12-05
HON,,,0.0,DN,,2025-12-05
ICE,,,0.0,DN,,2025-12-05
JNJ,,,0.0,DN,,2025-12-05
JPM,,,0.031541691538017565,DN,,2025-12-05
KMB,,,0.0,DN,,2025-12-05
KO,,,0.0,DN,,2025-12-05
LLY,,,0.0,DN,,2025-12-05
LMT,,,0.00543742492284742,DN,,2025-12-05
LVS,,,0.0,DN,,2025-12-05
MAR,,,0.0,DN,,2025-12-05
MCD,,,0.0,DN,,2025-12-05
META,,,0.0,DN,,2025-12-05
MGM,,,0.12025168047504403,DN,,2025-12-05
MMM,,,0.0,DN,,2025-12-05
MO,,,0.0,DN,,2025-12-05
MPC,,,0.0,DN,,2025-12-05
MRK,,,0.0,DN,,2025-12-05
MS,,,0.0,DN,,2025-12-05
MSFT,,,0.0,DN,,2025-12-05
MUR,,,0.0,DN,,2025-12-05
NEE,,,0.10444519046057922,DN,,2025-12-05
NEM,,,0.016182351166962518,DN,,2025-12-05
NKE,,,0.0,DN,,2025-12-05
NOC,,,0.0,DN,,2025-12-05
NVDA,,,0.0,DN,,2025-12-05
OXY,,,0.0,DN,,2025-12-05
PEG,,,0.0,DN,,2025-12-05
PEP,,,0.02618012285137617,DN,,2025-12-05
PFE,,,0.0,DN,,2025-12-05
PG,,,0.0,DN,,2025-12-05
PM,,,0.0,DN,,2025-12-05
PPL,,,0.15749378011738366,DN,,2025-12-05
PSX,,,0.0,DN,,2025-12-05
RCL,,,0.0,DN,,2025-12-05
REGN,,,0.0,DN,,2025-12-05
RTX,,,0.0,DN,,2025-12-05
SCCO,,,0.0,DN,,2025-12-05
SCHW,,,0.0,DN,,2025-12-05
SLB,,,0.0,DN,,2025-12-05
SO,,,0.0,DN,,2025-12-05
SPGI,,,0.0331517166800742,DN,,2025-12-05
T,,,0.0837802904009496,DN,,2025-12-05
TJX,,,0.05118623095110497,DN,,2025-12-05
TSLA,,,0.0,DN,,2025-12-05
ULTA,,,0.0,DN,,2025-12-05
UNH,,,0.0,DN,,2025-12-05
VRTX,,,0.0,DN,,2025-12-05
VZ,,,0.0,DN,,2025-12-05
WEC,,,0.0,DN,,2025-12-05
WFC,,,0.03888900916898459,DN,,2025-12-05
WMT,,,0.0,DN,,2025-12-05
XOM,,,0.05646988871787879,DN,116.5199966430664,2025-12-05
AA,,,0.0,DN,,2025-12-08
AAPL,,,0.0,DN,,2025-12-08
ABBV,,,0.0,DN,,2025-12-08
ADYEY,,,0.0,DN,,2025-12-08
AEP,,,0.05973591937311373,DN,,2025-12-08
ALB,,,0.0,DN,,2025-12-08
AMT,,,0.0,DN,,2025-12-08
AMZN,,,0.0,DN,,2025-12-08
ARM,,,0.0,DN,,2025-12-08
ASML,,,0.0,DN,,2025-12-08
AVGO,,,0.0,DN,,2025-12-08
AZN,,,0.0,DN,,2025-12-08
BA,,,0.034740919947403595,DN,,2025-12-08
BAC,,,0.026999141851891804,DN,,2025-12-08
BLK,,,0.0,DN,,2025-12-08
CAT,,,0.0,DN,,2025-12-08
CF,,,0.11517261921084275,DN,,2025-12-08
CHTR,,,0.0,DN,,2025-12-08
CI,,,0.0,DN,,2025-12-08
CL,,,0.0,DN,,2025-12-08
CLF,,,0.0,DN,,2025-12-08
CMCSA,,,0.0,DN,,2025-12-08
